DIALOGIQUE	Qui a la forme du dialogue.
DIAMANTINE	Poudre de corindon utilisé pour le polissage.
DIAPHRAGME	Divers organes des piles et bobines d’induction.
DIARTHROSE	Articulation mobile, comme celles du coude et du genou, caractérisée par un cartilage articulaire, la présence de synovie et une capsule fibreuse entourant le tout.
DIATHERMIE	Type de darsonvalisation permettant d'échauffer certains tissus, de provoquer une vasodilatation. En fonction de la fréquence utilisée certains tissus s'échauffent plus que d'autres.
DIATOMIQUE	Qui comporte deux atomes.
DIATONIQUE	Qui procède par les tons naturels de la gamme.
DICHLORURE	Terme de nomenclature chimique indiquant que le composé contient deux ions chlorure ou deux atomes de chlore.
DICHOGAMIE	Mode de fécondation dans les plantes unisexuées, dont les fleurs mâles et les fleurs femelles ne se développent pas en même temps.
DICHOTOMIE	Méthode de division et subdivision binaire.
DICHROMATE	Personne daltonienne, atteinte de dichromatopsie.
DICOUMAROL	Composé chimique de formule brute ; puissant anticoagulant, il est utilisé comme médicament pour prévenir l’infarctus et aussi comme raticide.
DICTATRICE	Celle qui domine.
DICTYOSOME	Ensemble de saccules empilés les uns sur les autres formant l'une des composantes de l'appareil de Golgi, et qui est impliqué dans la modification post-traductionnelle (e.g. glycosylation, attachement de glycosaminoglycanes, etc.) des protéines synthétisées dans le réticulum endoplasmique, avant leur transport vers le feuillet externe de la membrane plasmique.
DIDACTIQUE	Pompeux, pédant.
DIDACTISME	Caractère didactique de quelque chose, de quelqu’un.
DIDASCALIE	Courte notice placée en tête des pièces de théâtre.
DIDGERIDOO	Instrument de musique à vent joué par les Aborigènes du Nord de l’Australie, constitué d’une longue bûche évidée qui produit un son grave et profond. Il est souvent muni d’une embouchure généralement façonnée avec de la cire d’abeille ou de l’argile.
DIESELISTE	Orthographe alternative de diéséliste.
DIFFLUENCE	État ou qualité de ce qui est .
DIFFRACTER	Subir la diffraction ou opérer la diffraction.
DIFFRACTIF	Qui produit la diffraction.
DIFFUSABLE	Qui peut être diffusé (à la radio, ou sur un réseau informatique, ou au sein d'un organisme).
DIFFUSIBLE	Qui est susceptible dʼêtre diffusé ou dʼêtre répandu dans toutes les directions.
DIGESTIBLE	Qui peut être facilement digéré.
DIGITALINE	Hétéroside cardiotonique extrait de la digitale pourprée.
DIGITOXINE	Glycoside cardiotonique extrait de la digitale pourpre et de la digitale laineuse.
DIGNITAIRE	Celui qui est revêtu d’une dignité.
DIGRESSION	Éloignement apparent des planètes par rapport au soleil.
DIHOLOSIDE	Sucre formé par deux oses (sucres simples non-hydrolysable).
DIJONNAISE	Habitante de Dijon, commune française située dans le département de la Côte-d’Or.
DILATATEUR	Qui dilate un canal, un orifice.
DILATATION	Élargissement.
DILETTANTE	Amateur.
DILIGENTER	Faire diligence, réaliser rapidement une tâche.
DILUVIENNE	Habitante du Déluge, commune française située dans le département de l’Oise.
DIMENSIONS	Désigne le rapport de proportionnalité entre la longueur et la hauteur d’un drapeau, d’un pavillon. Elle s’expriment sous la forme h:L (où L représente la longueur et h la hauteur). Un ratio de 2:3 est appliqué au drapeau français. Ce terme s’utilise en ce sens toujours au pluriel.
DIMINUENDO	Ce passage joué ainsi.
DIMINUTION	Atténuation, adoucissement, apaisement.
DIMISSOIRE	Lettre par laquelle un évêque consent qu’un de ses diocésains soit promu à la cléricature ou aux ordres par un autre évêque.
DINANDERIE	Art et métier des dinandiers.
DINDONNEAU	Petit dindon ou petite dinde.
DINDONNIER	Qui concerne les dindons.
DIOPTRIQUE	Relatif à l’optique, la vue.
DIPHTONGUE	Voyelle complexe qui change de timbre en cours d’émission.
DIPLOCOQUE	Qui se regroupent par deux, en parlant des coccus.
DIPLODOCUS	Type de dinosaure herbivore de l’ordre des sauropodes.
DIPLOMATIE	Tact, prudence.
DIPNEUSTES	Sous-classe de poissons, pourvus à la fois de branchies et de poumons constituant, dans la classification phylogénique, un taxon de rhipidistiens opposé aux tétrapodes, et comprenant beaucoup d’espèces fossiles et peu d’espèces actuelles.
DIPSOMANIE	Delirium tremens.
DIRECTIVES	Indications générales données par l’autorité militaire, politique, religieuse, etc., ou par un courant d’opinion.
DIRECTOIRE	Période durant laquelle ce conseil dirigea le gouvernement français.
DIRECTORAT	Fonction de directeur, exercice ou durée de cette fonction.
DIRECTRICE	Celle qui préside une séance.
DIRIGEABLE	Qui peut être dirigé.
DIRIGEANTE	Celle qui dirige.
DISCIPLINE	Matière d’enseignement.
DISCOMPTER	Pratiquer le discompte.
DISCONTINU	Qui présente des solutions de continuité.
DISCOPHILE	Collectionneur de disques de musique.
DISCORDANT	Qui va mal avec d’autres choses, qui a dû mal à s’accorder avec.
DISCOUNTER	Accorder un discount sur.
DISCOUREUR	Celui qui aime à discourir, surtout à propos de choses vaines.
DISCUSSION	Action de discuter.
DISCUTABLE	Douteux.
DISETTEUSE	Indigente.
DISGRACIER	Priver quelqu’un de ses bonnes grâces, de la faveur qu’on lui accordait jusqu’ici.
DISJOINDRE	Séparer des choses qui étaient jointes.
DISJONCTER	Péter les plombs.
DISJONCTIF	Qui disjoint, sépare.
DISPATCHER	Distribuer, ventiler, répartir.
DISPERSANT	Adjuvant qui a la propriété de maintenir en suspension des particules se trouvant dans un bain.
DISPERSION	Action de disperser, de se disperser ou résultat de cette action.
DISPONIBLE	En chaleur.
DISPOSANTE	Celle qui fait une disposition en faveur de quelqu’un par testament, par donation.
DISPOSITIF	Mécanisme.
DISPUTABLE	Qui peut être disputé, contestable.
DISRUPTION	Rupture, fracture.
DISSECTEUR	Celui qui dissèque.
DISSECTION	Action de disséquer ou état d’un corps disséqué.
DISSENSION	Dissentiment violent, mais passager, d’opinions, de sentiments, d’intérêts entre deux ou plusieurs personnes.
DISSERTANT	Qui a pour caractéristique de disserter.
DISSIDENCE	Territoire peuplé de rebelles.
DISSIDENTE	Personne qui se démarque d'une doctrine religieuse ou d'un dogme.
DISSIMULER	Se cacher.
DISSIPATIF	Relatif à la dissipation de l’énergie.
DISSOCIANT	Qui dissocie.
DISSOLUBLE	Qui peut être dissous.
DISSOLUTIF	Dissolvant, qui dissout.
DISSOLVANT	Qui permet de dissoudre.
DISSONANCE	Disparité de ton, de style, de comportement, etc.
DISSUASION	Action de dissuader.
DISSYLLABE	Qui est de deux syllabes.
DISTANCIER	Distancer.
DISTENSION	Expansion.
DISTINCTIF	Qui distingue.
DISTINGUER	Remarquer, préférer.
DISTORSION	Déformation par une torsion.
DISTRACTIF	Distrayant.
DISTRAYANT	Qui est propre à distraire, à délasser et divertir l'esprit.
DISTRIBUER	Diviser ou disposer, ranger.
DITHYRAMBE	Louanges excessives.
DIVAGATEUR	Qui divague, qui aime à divaguer.
DIVAGATION	Propos incohérents qui marquent le désordre d’esprit.
DIVERGENCE	Le fait de diverger.
DIVINATEUR	Qui prévoit ce qui doit arriver.
DIVINATION	Art de deviner, de prédire l’avenir.
DIVINEMENT	Excellemment, parfaitement.
DIVINISANT	Qui divinise.
DJIBOUTIEN	Relatif à Djibouti, à ses habitants ou à sa culture.
DJIHADISME	Mouvement de l'islamisme, qui place l’usage de la violence et la lutte (djihad) « comme moyen pour la réalisation des objectifs islamistes
DJIHADISTE	Concernant le djihad.
DOCILEMENT	Avec docilité.
DOCTORANTE	Chercheuse en début de carrière préparant un doctorat.
DOCTORESSE	Épouse d’un médecin.
DOCUMENTER	Appuyer de documents.
DODELINANT	Qui berce.
DOGMATIQUE	Science des vérités du dogme.
DOGMATISER	Donner à un enseignement ou à une opinion un caractère dogmatique.
DOGMATISME	Caractère des doctrines philosophiques qui affirment certains principes, posés comme des vérités absolues.
DOGMATISTE	Philosophe dogmatique.
DOLCISSIMO	Très doucement. Sert à indiquer une expression ténue dans l’exécution.
DOLLARISER	Se mettre à utiliser le dollar (pour quelque chose).
DOMESTIQUE	Tout serviteur d’une maison.
DOMICILIER	Désigner un domicile pour un effet.
DOMINATEUR	Qui domine.
DOMINATION	Jeu où un partenaire domine l’autre.
DOMINICAIN	Habitant de la République dominicaine.
DOMINICALE	Sermon prêché les dimanches qui n’appartient ni à l’avent ni au carême.
DOMINOTIER	Variété de prunier franc de pied.
DORDOGNAIS	Habitant de Dordogne, département de France.
DOUBLEMENT	Redoublement.
DOUBLONNER	Constituer un doublon ; être en redondance.
DOUCISSAGE	Action de doucir.
DOUDOUISME	Ensemble des clichés exotiques, paternalistes et folklorisant des Français métropolitains envers les Outre-mers et leurs habitants.
DOUILLETTE	Couette.
DOULOUREUX	Qui ressent de la douleur.
DRAGEONNER	Pousser des drageons.
DRAGONNADE	Persécutions exercées sous Louis XIV contre les protestants, pour les forcer à embrasser la religion catholique.
DRAGONNIER	Celui qui chevauche un dragon.
DRAISIENNE	Sorte de véhicule électrique
DRAMATIQUE	Relatif au .
DRAMATISER	Exagérer.
DRAMATURGE	Auteur ou de pièces de théâtre.
DREADLOCKS	Personne portant cette coiffure.
DREYFUSARD	Homme convaincu de l’innocence de Dreyfus et prenant son parti.
DRIBBLEUSE	Joueuse qui sait bien dribbler avec la balle ou le ballon.
DRINGUELLE	Argent de poche, argent que l’on reçoit pour un anniversaire ou une fête.
DROITEMENT	D’une manière droite, équitable, avec droiture.
DROLATIQUE	Où il y a de la drôlerie.
DROMADAIRE	Notodonte dromadaire.
DROSOPHILE	Petit insecte diptère, holométabole, dont l'espèce la plus courante est la mouche du vinaigre.
DUBITATION	Action de mettre en doute ; doute ; hésitation.
DUBLINOISE	Habitante de Dublin (capitale de l’Irlande).
DUDGEONNER	Fixer (un tube) à une plaque alésée, par augmentation locale de son diamètre extérieur.
DUPLICABLE	Qui peut être dupliqué, copié.
DUPLICATIF	Qui double.
DURCISSANT	Qui durcit ou a le pouvoir de durcir quelque-chose.
DURCISSEUR	Qui durcit.
DYNAMITAGE	Action de dynamiter.
DYNAMITEUR	Destructeur.
DYNASTIQUE	Relatif à une dynastie.
DYSARTHRIE	Difficulté d’élocution liée à des troubles moteurs originaires du système nerveux affectant les organes de la phonation.
DYSCHROMIE	Pigmentation anormale ou pathologique de la peau.
DYSENTERIE	Inflammation de la muqueuse de l'intestin qui entraîne des troubles digestifs aigus, souvent douloureux, caractérisée par l'évacuation de selles petites et liquides, souvent sanguinolentes.
DYSGRAPHIE	Trouble de l’apprentissage de l’écriture manuscrite qui relève de la compétence orthophonique.
DYSHIDROSE	Forme d’eczéma dit bulleux surtout présent sur les faces palmaires ou plantaires.
DYSLEXIQUE	Relatif à la dyslexie.
DYSMORPHIE	Perception distordue de sa propre condition
DYSPROSIUM	Métal pur de cet élément, gris-argenté, malléable, ductile, assez mou, relativement stable à l’air à température ambiante.
DYSTOCIQUE	Qui concerne la dystocie.
DYSTONIQUE	Qualifie la troisième diathèse de Ménétrier.
DYSTOPIQUE	Relatif à la dystopie.
DYSTROPHIE	Dégénérescence ou anomalie de développement d'une structure anatomique.
ECTOBLASTE	Feuillet embryonnaire externe de l'embryon des métazoaires qui se met en place au moment de la gastrulation en même temps que l'endoblaste et le mésoblaste.
ECTOPLASME	Personne inconsistante, sans personnalité.
ECTOPROCTE	Métazoaire triploblastique et cœlomate vivant en colonie (de là le synonyme de ) et ressemblant collectivement à une mousse aquatique (de là le synonyme de ).
ECTOTHERME	Animal dont la chaleur corporelle provient du milieu extérieur.
EFFACEMENT	Culture de l’effacement.
EFFAREMENT	État d’une personne effarée.
EFFARVATTE	Qualifie ce passereau.
EFFEUILLER	Dépouiller, retirer.
EFFICIENCE	Capacité d’une cause à produire un effet. Puissance d’un principe.
EFFICIENTE	Qui produit certain effet. Il n’est guère usité qu’au féminin et ne s’emploie plus que dans l’expression cause efficiente par opposition à cause finale et à cause efficace.
EFFILEMENT	Caractère de ce qui est effilé.
EFFILOCHER	Disparaître peu à peu.
EFFLANQUER	Rendre maigre des flancs par excès de travail ou défaut de nourriture.
EFFLEURAGE	Action d’effleurer.
EFFONDRANT	Extrêmement décevant.
EFFRACTION	Rupture d’un organe musculaire ou osseux.
EFFROYABLE	Qui cause de l’effroi.
EKTACHROME	Film photographique couleur inversible, développé par Kodak.
ELLIPTIQUE	Qui renferme une ellipse.
EMBALLEUSE	Celle dont le travail est d’emballer.
EMBASEMENT	Espèce de piédestal continu sous la masse d’un bâtiment.
EMBAUCHAGE	Action d’embaucher des ouvriers.
EMBAUCHEUR	Celui qui embauche.
EMBAUCHOIR	Instrument de bois ou de plastique en forme de pied dont on se sert pour élargir les chaussures ou pour empêcher qu’elles ne se déforment.
EMBAUMEUSE	Celle qui embaume les cadavres.
EMBIELLAGE	Ensemble de bielles.
EMBOITABLE	Que l'on peut emboiter.
EMBONPOINT	État d’une chose un peu grasse.
EMBOUCANER	S’ennuyer.
EMBOUCHOIR	Anneau qui unit l’extrémité supérieure du fût et du canon d’une arme à feu.
EMBOUCHURE	Gueule du canon.
EMBOURRURE	Bourre, ce qui sert pour embourrer.
EMBRANCHER	Se mêler en parlant de branches d'arbres.
EMBRASSADE	Action de deux personnes qui s’embrassent.
EMBRASSANT	Qui a l’habitude d’embrasser, qui aime à embrasser.
EMBRASSEUR	Celui qui embrasse, qui aime à embrasser.
EMBRIGADER	Recruter, conscrire.
EMBRINGUER	Enchainer.
EMBRONCHER	Se prendre les pieds dans des obstacles.
EMBROUILLE	Résultat de celle-ci.
EMBRYOTOME	Instrument servant à pratiquer l’embryotomie.
EMMANCHURE	Chacune des deux ouvertures d’un vêtement, d’une robe, d’une chemise, etc., à laquelle on adapte les manches.
EMMERDEUSE	Personne emmerdante, c'est-à-dire qui importune, qui ennuie, qui énerve les autres.
EMMITONNER	Circonvenir quelqu’un, l’endormir sur ses intérêts.
EMMUREMENT	Enfermement entre des murs.
EMPAILLAGE	Action d’empailler.
EMPAILLEUR	Personne qui empaille des chaises.
EMPALEMENT	Petite vanne de moulin, d’écluse.
EMPANACHER	Garnir, orner d’un panache.
EMPAQUETER	Mettre en paquet.
EMPATHIQUE	Qui montre ou exprime de l’empathie.
EMPENNELER	Mouiller une petite ancre nommée empennelle, en avant d’une autre plus grosse à laquelle la première est amarrée.
EMPHATIQUE	Exagéré.
EMPILEMENT	Action d’empiler, résultat de cette action.
EMPLANTURE	Ligne de raccordement de l'aile au fuselage.
EMPLISSAGE	Action d'emplir.
EMPLOYABLE	Qu’on peut employer.
EMPLOYEUSE	Personne, entreprise ou autre organisme qui emploie des salariés.
EMPOIGNADE	Altercation violente.
EMPOIGNANT	Ce qui empoigne, émeut.
EMPOINTURE	Nom donné aux angles supérieurs d'une voile carrée.
EMPOTEMENT	Action de mettre en pot, de mesurer un liquide par pot.
EMPOURPRER	Colorer de pourpre ou de rouge.
EMPREINDRE	Influencer, marquer.
EMPRUNTEUR	Celui qui emprunte.
ENAMOURANT	Qui inspire l'amour.
ENCABANAGE	Action d’encabaner.
ENCADRANTE	Femme chargée de l’encadrement d’un groupe de personnes à une occasion particulière.
ENCADREUSE	Personne qui encadre des estampes, des tableaux.
ENCAGEMENT	Mise en cage.
ENCAGOULER	Couvrir par une cagoule.
ENCAISSAGE	Action d’encaisser, de mettre en caisse, encaissement.
ENCAISSANT	Roche encaissante.
ENCAISSEUR	Employé de banque ou de commerce qui va à domicile percevoir des sommes, recouvrer des effets, etc.
ENCALMINER	Bloquer l’avancement, le progrès.
ENCANTEUSE	Celle qui vend à l’encan.
ENCAPSULER	Se mettre dans une capsule.
ENCARTEUSE	Encartonneuse.
ENCASERNER	Emprisonner.
ENCASTELER	Souffrir et boiter, en parlant d’un cheval dont le sabot s’est rétréci.
ENCAVEMENT	Action d’encaver, résultat de cette action.
ENCELLULER	Mettre en cellule un prisonnier.
ENCENSEUSE	Celle qui brûle de l’encens dans un encensoir.
